1.0916913,0.7997059
1.0885782,1.1995445
0.7551614,0.9554492
1.0884556,1.1962224
0.8162589,1.2085654
1.0471053,1.0158966
1.2159595,0.9562626
0.9765388,1.0763236
1.210497,1.0713696
0.8007088,1.0818927
0.9763246,0.7897428
1.102222,1.1126032
1.1923382,0.95967114
1.1974959,0.8088916
0.94162583,1.0528573
1.0695989,0.8180126
1.0637379,0.8301879
0.9325632,1.0183116
1.0510747,0.9518781
0.9473635,1.0508019
0.7861986,0.95991695
1.0508616,1.0213176
1.1977764,1.2358061
1.0477486,0.8466084
0.75652176,0.7797744
0.8565588,0.82487357
1.0756422,1.1263598
1.006185,0.90570664
0.9935656,1.2331808
0.8336699,1.2063282
0.7793497,1.0477138
0.891286,1.0104578
1.1303302,1.0274642
1.0514445,1.0805322
0.88002557,1.2178296
1.1665552,1.0010026
1.1790673,1.2350036
1.0334998,0.78932667
0.98169357,0.78219944
1.1260278,1.0187953
0.91823316,0.99817216
1.1882278,1.1941543
1.1818794,0.7551378
0.9647552,1.1173694
0.88929975,0.9242037
1.090538,0.7565527
0.99759215,0.7750796
1.2195073,0.75358236
1.0957599,1.1271894
0.8173677,0.97702634
1.0971329,1.1824517
1.2196286,1.0967975
1.0920368,1.0182606
1.0160165,1.0855415
0.98236346,1.0564945
1.0216935,0.854447
0.76242244,0.8088474
0.9439876,0.8089956
0.7670914,1.1908623
1.0055811,1.2366295
1.074613,0.8160318
0.7888514,0.7524643
0.8594395,1.2063588
1.0703714,1.1308657
0.83320993,1.0370548
0.7921467,1.0986037
0.8059714,1.1567807
1.1527396,1.1235144
1.1919541,0.7679839
1.1398584,0.85354084
1.1695523,1.2080004
0.76234734,1.0195625
0.8351004,1.1203425
1.1413842,0.9273261
1.0399762,0.84379023
1.083679,0.76566005
1.0203847,1.1145563
1.0488262,1.2275155
1.1795328,1.1532004
0.81451654,0.88208735
1.124266,0.92884827
0.7827879,1.176913
1.166537,1.0904236
1.0852062,1.0017984
1.2498505,0.9966159
1.1782247,0.8581633
1.1711752,1.1668452
0.85677886,0.9841672
1.1547265,1.1370182
0.84205407,1.0271759
0.77293074,0.7610718
0.89318776,1.0722929
0.8523986,0.9112013
0.8189812,1.0992515
1.00812,0.78159
1.0101645,0.8637328
1.2330644,0.9517
0.76842976,1.1736255
1.2114275,1.1590143
1.1329964,1.0823795
0.9056387,1.0579151
0.94236624,1.2350702
0.8805692,0.82930297
0.8062868,1.0397696
0.82296443,0.8513917
1.1911688,1.2386299
1.1441402,0.82165414
0.84223866,1.2431633
1.0675409,1.2454615
0.88444185,0.9392761
1.2292851,0.99288076
1.163398,0.95921457
0.9224664,1.2040813
0.82646155,1.1590147
1.1098708,1.081487
0.8323959,0.9249696
1.2101493,1.0932673
1.0487119,1.0430205
1.1298265,0.92830634
1.1122501,1.2296991
0.92255914,1.1700904
0.79869026,0.96505
1.0303419,1.1161561
0.7596971,1.1769024
0.7702564,0.94253325
1.1093838,1.0050421
0.8508846,1.1799597
0.98031175,1.0224165
1.0706892,0.77656835
0.89274156,0.81245637
0.79729617,1.0710751
0.7928705,1.0950962
0.7934965,1.0182374
0.99363136,0.9804262
0.88462424,0.9545343
0.7988979,0.8862066
0.98272157,0.9628353
0.8166762,0.752398
0.8419906,1.0165818
0.9744661,0.94489783
1.2309412,1.0539517
1.0780771,1.2296436
1.1365802,1.0294338
1.0025768,0.87350726
0.8729656,0.7968607
1.0986166,0.92240405
0.8187814,0.89614666
1.0814041,0.9222052
0.8566532,1.018369
0.97037536,1.0051873
0.121255815,0.17592195
0.24174294,0.46876994
0.38033104,0.17404106
0.022237152,0.1873802
0.40212834,0.45160064
0.2164205,0.23498785
0.38829643,0.3018063
0.36778772,0.39307347
0.021632016,0.18087658
0.4451518,0.43076283
0.13871032,0.103797436
0.13106197,0.31290585
0.38589403,0.121488154
0.21718016,0.46404958
0.0025265217,0.40895364
0.33269155,0.2587091
0.47553143,0.34775308
0.047590643,0.4363268
0.47936147,0.22415385
0.054332197,0.15880463
0.34959114,0.01690191
0.46359915,0.13080865
0.057727188,0.25336397
0.080721974,0.056229085
0.39469144,0.44435394
0.34690496,0.29003158
0.31855473,0.49544775
0.31107053,0.36212555
0.43730074,0.15027481
0.462232,0.45284274
0.25062376,0.30611518
0.42673945,0.04335928
0.376568,0.29726914
0.39863995,0.017544806
0.4348495,0.47481668
0.43381193,0.1522522
0.46220908,0.38824016
0.4331403,0.108667076
0.41733244,0.45731822
0.16734084,0.13238525
0.16466293,0.47518831
0.35502607,0.28633642
0.39683926,0.41730106
0.21960902,0.36770844
0.13684985,0.18980327
0.29159373,0.49400392
0.047611296,0.28016567
0.11167085,0.45017365
0.13010907,0.009687722
0.038371354,0.35866782
0.20967865,0.1598858
0.19187969,0.2415066
0.3132476,0.28253466
0.2501287,0.1088171
0.28542936,0.08457145
0.06483057,0.2867215
0.0069916844,0.4245251
0.24858123,0.38540822
0.3530645,0.013780743
0.047907025,0.28346735
0.33516523,0.11098316
0.09234965,0.36034647
0.123107046,0.36510193
0.389486,0.17954382
0.45374754,0.13483217
0.06845087,0.10899773
0.034947842,0.36935914
0.46538097,0.024413109
0.25864455,0.43915984
0.3462084,0.17751175
0.3832192,0.14288339
0.41923794,0.080237746
0.29852358,0.30808306
0.4663802,0.2068477
0.41053283,0.04668364
0.35292166,0.29903388
0.354394,0.008841783
0.43232948,0.22108144
0.34552887,0.3386415
0.16700244,0.35005003
0.42059547,0.17758101
0.09946886,0.0019009411
0.48507997,0.4491678
0.404056,0.25091392
0.41166267,0.37302583
0.17032829,0.31066018
0.07121888,0.4538393
0.026205271,0.36106914
0.040793896,0.35006112
0.19438887,0.27946648
0.28628707,0.29602286
0.32109112,0.12902567
0.16628465,0.3084362
0.21877596,0.19737375
0.3788257,0.482731
0.0027132928,0.30802903
0.47737333,0.41600174
0.47574827,0.2715878
0.257936,0.0661993
0.23624712,0.35982615
0.1302059,0.06281412
0.3827551,0.2771747
0.3698046,0.09067431
0.1841259,0.15047252
0.031030297,0.079880655
0.39007163,0.022721827
0.039523005,0.2350339
0.22086954,0.28210184
0.33167586,0.48775107
0.12982464,0.23730874
0.26442915,0.45844814
0.18525687,0.4954109
0.18014887,0.43456456
0.45691788,0.35474762
0.101055145,0.27294257
0.08348158,0.24690616
0.45208904,0.15726277
0.33089045,0.47384444
0.3357504,0.3493586
0.32247517,0.48468003
0.040733278,0.16513419
0.21715748,0.28534335
0.16868964,0.18528849
0.06920496,0.16837487
0.003339082,0.34067586
0.42163873,0.22727868
0.029192537,0.19371164
0.42862114,0.23047262
0.31187817,0.20067409
0.3503595,0.10640615
0.1311832,0.26749837
0.04377824,0.45522898
0.06865004,0.14256307
4.4611096E-4,0.27574602
0.41708562,0.4231355
0.11252794,0.47108072
0.23674238,0.10381004
0.10928574,0.4472312
0.0036087334,0.40434644
0.35823327,0.13251635
0.42809424,0.3160583
0.10808596,0.2891884
0.37242362,0.0026201904
0.3979205,0.29454798
0.40027013,0.26587766
0.23824897,0.45858255
0.22213599,0.4443808
0.46203667,0.28363958
0.40179595,0.390704
0.46883437,0.47127676
0.46611735,1.5085258
0.273556,1.7958302
0.40247187,1.9853799
0.21527615,1.9518912
0.22890234,1.6424828
0.19041175,1.5549338
0.07801163,1.7401614
0.15670466,1.7050555
0.13096267,1.7384274
0.4129925,1.6660198
0.087777376,1.5964842
0.4794382,1.8122394
0.216775,1.8275932
0.42043912,1.6356834
0.42469,1.8605834
0.14078596,1.8398466
0.38533708,1.9189849
0.43176264,1.6803731
0.31242916,1.9317777
0.40413582,1.9011
0.43915397,1.6823413
0.43857417,1.928894
0.2233783,1.6234018
0.46875575,1.6022335
0.049363583,1.8351278
0.22256589,1.6465245
0.2985586,1.8499997
0.13251948,1.8646669
0.041039526,1.5816842
0.42657375,1.9068811
0.14377278,1.5453457
0.48766115,1.7583138
0.29419583,1.8008449
0.15155545,1.5790443
0.34051454,1.8811471
0.29121274,1.9768968
0.45396173,1.8908288
0.41755345,1.522123
0.487028,1.6763299
0.35166156,1.526897
0.09036434,1.5607419
0.096469015,1.9528577
0.21129256,1.7257825
0.107762456,1.6838019
